0.04	-1.8
-0.13	-0.33
0.04	-1.32
-0.97	-2.35
-0.56	-0.9
-1.09	-1.63
-1.25	-0.77
0.39	-0.63
0.11	0.37
-0.32	-1.84
1.17	-1.41
0.7	2.44
0.18	-0.8
0.79	-1.25
0.79	-1.85
-0.07	-0.61
0.29	-0.23
1.29	-0.83
1.52	-1.6
1.28	-0.54
-1.05	-0.33
-1.45	-1.43
-0.59	-1.53
0.05	-1.77
-0.18	0.72
-0.3	0.36
-1.22	-1.3
0.1	-1.22
0.35	-1.17
-0.78	-1.18
0.46	0.08
0.46	-0.26
1.11	-1.11
0.49	-1.83
0.32	-2.02
0.07	-0.29
2.11	-0.69
1.14	-1.1
0.66	-1.68
1.21	-0.71
-0.63	-0.03
-1.74	-0.88
0.28	-2.72
-0.36	-1.16
-0.43	-1.51
-1.81	-0.33
0.01	0.03
-0.41	-0.95
-0.75	-2.33
-0.77	-0.69
-0.34	0.2
0.1	-0.32
0.55	0.85
0.17	-1.71
0.7	-0.82
0.65	-1.43
0.88	-0.5
0.15	-1.61
1.51	0.01
0.2	-0.38
-0.97	-0.47
0.47	0.47
-0.78	-1.66
-0.55	-1.01
-0.86	-0.48
2.18	-0.68
-0.59	-0.13
-1.14	0.88
0.41	-1.13
1.7	-0.86
-0.24	-0.08
0.77	0.19
0.46	-1.6
0.74	-1.48
1.26	0.4
-0.12	-1.4
1.08	-0.68
0.97	-0.91
0.14	-0.62
-0.04	-1.8
-1.52	-0.68
-1.36	-1.04
-1.22	-0.12
-1.46	-0.86
0.03	-1.23
-1.75	-0.83
0.46	-0.6
-1.4	-0.82
-0.86	-2.84
1.69	-0.97
-0.68	-0.5
0.14	-0.86
-0.08	-1.52
1.06	-0.72
-0.24	0.32
0.56	-0.88
0.22	-0.5
-0.77	0.33
1	-1.36
1.06	0.26
-1.97	-0.27
-1.75	-0.77
-1.49	0.35
-0.39	0.01
-1.21	0.21
-0.37	-1.85
-0.03	-0.73
-0.95	-0.79
0.43	-1.23
0.62	-0.34
-0.21	0.23
0.81	-1.93
-0.7	-0.8
0.13	-0.97
0.27	0.99
0.11	-0.29
1.02	-0.64
1.39	0.53
0.35	0.87
1.48	-0.52
0.03	-0.89
-1.27	-0.71
0.07	-0.45
0.19	0.29
-1.19	0.03
-0.09	-0.53
-1.17	-0.75
-0.49	-0.73
0.21	-0.99
-1.04	-0.2
-0.3	-0.88
0.23	-1.43
0.05	0.15
0.59	-1.23
-1.25	-0.39
0.01	-0.37
1.26	0.64
-0.21	-0.05
1.39	0.29
1.75	-1.17
-0.79	0.53
-1.25	-0.53
-1.9	0.12
-1.24	-0.38
-1.05	-1.05
-0.54	0.32
1.39	0.25
0.15	-1.77
-0.75	-1.43
0.28	-0.98
-0.74	-0.9
0.13	-0.81
-0.45	-0.39
0.54	-0.68
1.18	-0.42
0.17	0.49
1.06	1.16
0.45	0.01
1.94	-0.58
0.72	-0.58
-1.04	-0.24
0.39	-0.21
-1.19	0.13
-0.87	-1.29
0.13	-0.59
-0.98	-0.94
-1.1	-0.38
-0.07	-0.11
0.63	-0.23
0.29	0.21
-0.21	1.09
1.01	-0.75
-0.15	0.05
-0.16	-0.18
-1.23	0.27
0.43	0.89
0.73	0.73
0.33	-0.11
0.93	-0.23
1.92	0.64
-0.85	-0.45
0.02	-1.24
-1.45	0.23
0.32	0.14
-0.02	0.94
-0.28	-0.42
0.4	-0.04
0.37	0.07
-0.8	-1.44
0.43	-0.69
0.47	0.47
0.63	0.51
-0.36	0.42
0.53	0.19
-0.61	-0.03
0.09	0.67
1.33	0.89
0.33	-0.17
1.6	-0.52
0.47	1.35
-0.63	0.49
0.5	0.1
-0.31	1.59
-1.54	-0.04
-0.57	-0.19
-0.71	-0.51
-0.99	0.41
-0.58	-0.74
-0.24	1.58
0.97	0.85
-0.57	1.01
-0.34	-0.5
0.13	-0.61
0.22	0.46
1.07	-0.91
0.98	-0.64
-0.09	-0.55
0.34	0.14
0.98	-0.56
1.73	-0.65
-1.53	-1.03
0.19	0.51
-0.33	-0.53
0.66	0.5
-0.88	0.48
0.06	0.14
-0.55	1.03
-0.53	1.33
-0.95	0.63
-0.65	0.35
0.71	1.27
-0.49	2.09
1.96	1.6
0.3	0.06
0.07	-0.07
0.07	0.21
0.09	0.43
0.89	-0.69
1.39	-0.27
1.23	0.97
-1.44	2.42861e-17
-0.24	0.42
0.2	0.92
-0.53	-0.35
-0.9	0.52
-1.14	-0.22
-0.38	-0.02
-1.01	-0.61
-1.1	1.86
-1.81	0.49
-0.8	-0.68
1.29	-0.13
0.39	0.03
-0.1	-0.1
0.9	0.96
0.58	0.1
0.72	0.6
-0.19	0.03
0.84	-0.14
0.27	0.51
-1.72	-0.1
-0.64	1.18
-0.94	0.76
-1.35	0.55
-0.32	0.24
-0.36	-0.26
0.35	0.81
1.01	0.43
0.66	-0.28
-0.13	0.37
0.23	0.35
0.57	-0.53
-1.74	0.74
0.56	0.1
1.7	0.32
-0.89	-0.07
0.16	0.92
1.93	0.15
1.04	1.42
0.89	1.41
